,domain,url,urlType,R_full_text_Flesch_reading_ease,R_full_text_Flesch_kincaid_grade,R_full_text_smog,R_full_text_gunning_fog,R_full_text_words_per_sentence,R_full_text_capitalized_words,R_full_text_lexicon,R_full_text_urls_counts,R_full_text_long_words,R_full_text_syllables,R_full_text_stop_words,R_full_text_sentences,R_full_text_linsear_write,R_full_text_automated_readability,R_full_text_characters_total,R_full_text_coleman_liax,R_full_text_difficult_words,R_full_text_words_total
118,christianpost.com,https://www.christianpost.com/news/isis-slaughters-scores-civilians-including-children-revenge-killing-christian-town-204113/,Reliable,55.08,22.6,19.2,19.10146109,16.14814815,69,337,0,261,681,41.05504587,27,16.25,28.8,2652,20.43,116,436
119,christianpost.com,https://www.christianpost.com/news/muslim-population-to-double-in-us-by-2030-report-projects-48696/,Reliable,48.61,21.8,18.3,17.69734725,14.19444444,130,409,0,326,885,35.02935421,36,23,25.5,3274,21.24,128,511
120,consortiumnews.com,https://consortiumnews.com/2015/02/23/ready-for-nuclear-war-over-ukraine/,Reliable,51.08,19.8,18.4,20.6038617,20.08974359,333,1243,0,955,2477,11.42310147,78,21.66666667,25.7,9816,21.3,414,1567
121,consortiumnews.com,https://consortiumnews.com/2017/09/19/trump-falls-in-line-with-interventionism/,Reliable,38.95,23,20.1,23.91484316,23.71052632,226,745,0,610,1552,19.86681465,38,15.4,29.2,6023,22.58,280,901
122,consortiumnews.com,https://consortiumnews.com/2015/02/13/the-putin-did-it-conspiracy-theory/,Reliable,46.36,20.9,19.7,19.51856868,16.40740741,307,1089,0,870,2193,13.46877351,81,19.5,27.1,8614,21.53,364,1329
123,consortiumnews.com,https://consortiumnews.com/2016/06/25/european-unions-imperial-overreach/,Reliable,37.43,17.9,17.7,23.07098765,16.875,188,670,0,549,1434,22.09876543,48,12.83333333,23.2,5491,22.75,290,810
124,consortiumnews.com,https://consortiumnews.com/2015/09/03/a-deflategate-slapdown-of-nfl-and-msm/,Reliable,46.72,21.9,21,19.52110285,16.05194805,193,1035,0,768,2089,14.48220065,77,21.25,27.7,7992,20.72,343,1236
125,consortiumnews.com,https://consortiumnews.com/2017/05/22/trump-panders-to-the-saudi-royals/,Reliable,39.29,20.1,19.8,21.46309068,15.03703704,123,674,0,553,1431,22.04433498,54,10.28571429,25.5,5448,22.34,273,812
126,consortiumnews.com,https://consortiumnews.com/2017/08/25/the-possible-education-of-donald-trump/,Reliable,43.19,19.9,18.8,22.07530396,19.5308642,389,1318,0,1107,2763,11.3147914,81,14.6,25,10594,22.22,485,1582
127,consortiumnews.com,https://consortiumnews.com/2016/06/25/intel-vets-call-dissent-memo-on-syria-reckless/,Reliable,45.96,23.8,21.4,20.17363409,16.8,416,1270,0,994,2707,11.21553885,95,27,29.3,10083,21.19,457,1596
128,consortiumnews.com,https://consortiumnews.com/2015/02/13/a-vague-war-declaration-on-isis/,Reliable,37.41,21.2,20.5,21.81275676,16.89189189,62,525,0,419,1127,28.64,37,14.6,26.7,4212,22.52,204,625
129,consortiumnews.com,https://consortiumnews.com/2016/04/11/yats-is-no-longer-the-guy/,Reliable,54.23,18.2,17.2,19.21528131,16.9893617,357,1324,0,1027,2614,11.20851597,94,12,23.5,10418,21.06,416,1597
130,consortiumnews.com,https://consortiumnews.com/2016/04/11/behind-ukraines-leadership-shake-up/,Reliable,39.5,23.4,20.9,20.34867682,14.8372093,151,546,0,433,1131,28.05642633,43,24,29.6,4386,22.58,198,638
131,consortiumnews.com,https://consortiumnews.com/2015/02/10/realists-warn-against-ukraine-escalation/,Reliable,44.36,19.6,18.6,20.49984146,18.37777778,326,1369,0,1102,2759,10.82224909,90,13,25.4,10787,21.53,461,1654
132,consortiumnews.com,https://consortiumnews.com/2015/02/13/pressuring-obama-toward-more-war/,Reliable,31.49,21.7,20.3,23.80282532,22.72222222,192,667,0,538,1454,21.88264059,36,20,25.1,5285,21.3,260,818
133,consortiumnews.com,https://consortiumnews.com/2016/04/26/from-brady-to-mh-17-power-defines-reality/,Reliable,40.42,23.2,20.5,21.97853308,22.26530612,210,898,0,698,1810,16.40696609,49,17.25,29.7,7025,20.95,302,1091
134,consortiumnews.com,https://consortiumnews.com/2016/05/25/nfls-war-against-science-and-reason/,Reliable,41.67,20.7,19.4,21.66061054,21.02469136,229,1421,0,1088,2931,10.51086318,81,18.5,25.3,11194,21.53,479,1703
135,consortiumnews.com,https://consortiumnews.com/2017/08/18/russia-gates-evidentiary-void/,Reliable,30.2,23.5,21.8,24.55454545,24,221,880,0,706,1889,16.95075758,44,15,29.6,7079,22.52,342,1056
136,consortiumnews.com,https://consortiumnews.com/2017/08/10/new-cracks-in-russia-gate-foundation/,Reliable,49.7,20.6,19.4,17.10813939,13.11688312,349,2462,1,1829,5151,5.907590759,231,12.66666667,25.1,19410,21.24,747,3030
137,consortiumnews.com,https://consortiumnews.com/2017/07/28/the-dawn-of-an-orwellian-future/,Reliable,42.17,23.7,21.6,22.71159567,20.54166667,193,819,0,648,1717,18.15415822,48,14.4,30.6,6694,23.33,308,986
138,consortiumnews.com,https://consortiumnews.com/2015/05/02/climbing-into-bed-with-al-qaeda/,Reliable,62.59,17.9,16.9,19.0991061,17.08653846,450,1424,0,1071,2735,10.07315701,104,17,23.3,10792,19.09,456,1777
139,consortiumnews.com,https://consortiumnews.com/2017/08/19/steve-bannons-apocalyptic-unravelling-2/,Reliable,57.42,20.1,17.8,17.14552085,13.84848485,265,1402,0,1073,2972,9.792122538,132,16.75,24.3,11115,20.19,439,1828
140,consortiumnews.com,https://consortiumnews.com/2017/08/10/hurtling-toward-fire-and-fury/,Reliable,56.14,14.2,14.8,18.07251451,15.10606061,230,800,0,619,1556,17.95386158,66,13.8,18.2,6023,18.39,250,997
141,consortiumnews.com,https://consortiumnews.com/2013/10/26/a-threat-to-nuke-tehran/,Reliable,36.88,21.8,20.2,20.80360968,17.41538462,261,938,0,754,1986,15.81272085,65,24,27.4,7545,22.46,335,1132
142,consortiumnews.com,https://consortiumnews.com/2017/10/06/president-zigzag/,Reliable,37.78,21.9,20.5,20.98873327,16.52272727,187,619,0,516,1306,24.62173315,44,18.75,28.3,5068,23.45,225,727
143,consortiumnews.com,https://consortiumnews.com/2015/09/03/dangerous-redefinition-of-terrorism/,Reliable,45.94,20.1,19.2,21.65033142,16.82608696,180,643,0,515,1347,23.12661499,46,12,25.2,5164,21.82,250,774
144,consortiumnews.com,https://consortiumnews.com/2014/07/27/blaming-russia-as-flat-fact/,Reliable,43.18,21.3,20.3,20.66203564,19.54545455,343,1259,0,1011,2565,11.89368771,77,12.83333333,28,10042,22,408,1505
145,consortiumnews.com,https://consortiumnews.com/2017/07/12/seeing-the-substance-in-trump-putin-meeting/,Reliable,43.64,21.8,20.4,22.89350649,19.09090909,227,875,0,713,1826,17.04761905,55,36,28,7109,22.98,348,1050
146,christianpost.com,https://www.christianpost.com/news/carl-lentz-and-abortion-dont-throw-him-under-the-bus-206055/,Reliable,75.6,41.8,23.3,14.31908109,12.60344828,114,538,0,369,1020,24.4870041,58,60,52.1,3953,17.31,133,731
147,consortiumnews.com,http://www.consortiumnews.com/2005/042805.html,Reliable,46.47,20.6,19.6,18.82176287,16.30534351,372,1725,0,1365,3623,8.380149813,131,23.33333333,26.5,14079,23.1,550,2136
148,consortiumnews.com,http://www.consortiumnews.com/1999/c031199a.html,Reliable,65.01,20.1,17.1,16.53162194,14.703125,655,2769,0,2160,5753,4.755579171,256,17.25,25,22454,20.83,814,3764
149,consortiumnews.com,http://www.consortiumnews.com/2010/100910a.html,Reliable,44.45,25.4,22.6,22.69385285,18.29411765,255,747,0,598,1601,19.18542337,51,20.5,32.2,6066,22.64,312,933
150,consortiumnews.com,http://www.consortiumnews.com/2010/032810e.html,Reliable,59.19,17.8,17,18.95870625,12.10416667,88,479,0,377,950,30.80895009,48,19,22.7,3731,20.54,176,581
151,consortiumnews.com,http://www.consortiumnews.com/2009/102409b.html,Reliable,68.54,20,17.6,14.40426284,11.22631579,254,1687,0,1256,3210,8.39193624,190,13.6,25.6,12663,19.16,422,2133
152,consortiumnews.com,http://www.consortiumnews.com/2011/021111.html,Reliable,47.39,24.5,21.9,19.57743127,15.39506173,218,981,0,758,2097,14.35445068,81,13.6,30.8,7897,22,356,1247
153,consortiumnews.com,http://www.consortiumnews.com/2011/020911a.html,Reliable,58.74,17.3,15.8,16.7078782,12.54368932,89,1041,0,801,2041,13.85448916,103,18.75,20.7,7851,19.03,313,1292
154,consortiumnews.com,https://www.consortiumnews.com/archive/moon.html,Reliable,64.8,12.8,13.6,17.37232677,14.90666667,416,872,0,604,1679,16.01073345,75,5,16.2,6531,17.22,263,1118
155,consortiumnews.com,http://www.consortiumnews.com/2007/051607.html,Reliable,55.81,18.4,17.1,16.92411765,15.43529412,708,2002,0,1558,4192,6.821646341,170,15.2,22.3,15929,20.66,574,2624
156,consortiumnews.com,http://www.consortiumnews.com/archive/moon6.html,Reliable,42.92,20.9,19.8,23.25333333,19.8,139,377,0,315,819,36.16161616,25,10.57142857,26.2,3156,23.38,165,495
157,consortiumnews.com,https://consortiumnews.com/2015/04/27/syrias-nightmarish-narrative/,Reliable,43.2,23.2,20.5,20.16052117,19.52083333,536,1512,0,1260,3115,9.551760939,96,18.25,28.7,11984,21.65,485,1874
158,consortiumnews.com,https://consortiumnews.com/2013/07/21/gen-haydens-glass-house/,Reliable,53.7,18.2,17.6,19.38092604,17.5106383,391,1334,0,977,2686,10.87484812,94,16,22.6,10292,19.85,427,1646
159,christianpost.com,https://www.christianpost.com/author/napp-nazworth/,Reliable,34.93,18.4,0,23.67272727,11,7,35,0,27,82,406.8181818,4,14.5,21.4,294,22.85,19,44
160,christianpost.com,https://www.christianpost.com/news/florida-college-suspends-christian-student-who-challenged-muslim-prof-s-jesus-assertion-178733/,Reliable,47.52,29.4,22.7,19.66657599,15.26470588,103,414,0,342,880,34.4894027,34,73,36.8,3320,22,150,519
161,christianpost.com,https://www.christianpost.com/news/gofundme-removes-christian-grandma-florist-barronelle-stutzmans-fundraising-page-2nd-christian-business-facing-ruin-removed-from-site-this-week-138391/,Reliable,51.24,24.4,18.9,21.00948276,19.9375,128,507,0,397,1051,28.05642633,32,19,30.4,4070,21.65,176,638
162,christianpost.com,https://www.christianpost.com/news/obamas-syria-speech-bumbling-incohernent-pundits-say-104300/,Reliable,56.3,20.4,17.3,18.35569172,14.95121951,129,461,0,364,957,29.20065253,41,16,24.2,3608,19.79,159,613
163,christianpost.com,https://www.christianpost.com/news/muslim-radicals-attack-200-christians-indonesian-church-harass-priest-reading-bible-169273/,Reliable,55.48,17.7,16.4,19.67455838,15.76,87,305,0,243,626,45.43147208,25,16.75,21.4,2428,20.42,112,394
164,christianpost.com,https://www.christianpost.com/news/ken-ham-says-trump-election-victory-proof-gods-in-control-171411/,Reliable,55.53,24.4,19.6,18.78731211,15.70833333,82,294,1,209,588,47.4801061,24,15.5,29.4,2217,18.52,99,377
165,christianpost.com,https://www.christianpost.com/news/christian-churches-demolished-indonesia-government-muslims-148063/,Reliable,53.95,22.6,18,15.85648604,17.26190476,165,563,0,434,1136,24.68965517,42,31,28.8,4422,20.43,126,725
166,consortiumnews.com,https://consortiumnews.com/2017/06/25/intel-behind-trumps-syria-attack-questioned/,Reliable,43.49,19.8,19.2,21.0868757,19.23188406,269,1118,0,873,2275,13.4890731,69,19.25,25,8635,20.72,378,1327
167,christianpost.com,https://www.christianpost.com/news/atheists-eternity-hell-heaven-god-bible-sin-death-151253/,Reliable,88,13.7,12.6,12.395671,8.727272727,113,520,0,315,890,26.63690476,77,23.33333333,17.1,3547,14.22,116,672
168,christianpost.com,https://www.christianpost.com/news/4-characteristics-of-gospel-love-147124/,Reliable,66.87,19.7,16.6,16.67219662,12.87096774,37,299,0,192,592,44.86215539,31,14,22.7,2217,17.3,95,399
169,christianpost.com,https://www.christianpost.com/news/christian-gap-democrats-republicans-widening-research-150831/,Reliable,47.27,21.7,19.4,16.56245211,15.51724138,131,353,0,282,757,39.77777778,29,23,27.9,2910,22.58,94,450
170,christianpost.com,https://www.christianpost.com/news/megachurch-pastor-robert-jeffress-satan-delivered-islam-to-muhammad-following-islam-will-lead-you-to-hell-139026/,Reliable,66.74,31.8,22.2,15.68232848,13,114,366,0,291,736,37.21413721,37,31,40.3,2866,20.21,102,481
171,christianpost.com,https://www.christianpost.com/news/religious-groups-fear-christian-purge-from-military-95057/,Reliable,48.32,35.7,28.9,17.55857847,14.48214286,143,618,0,504,1419,22.07151665,56,20.75,43.3,5188,23.57,198,811
172,christianpost.com,https://www.christianpost.com/news/pastor-saeed-shaken-as-iranian-authorities-execute-his-six-fellow-prisoners-135320/,Reliable,55.03,20,18.2,19.7145679,16.2,78,250,0,189,523,55.24691358,20,34,23.2,1926,19.09,91,324
173,christianpost.com,https://www.christianpost.com/news/obama-funded-islamist-rebels-without-congressional-approval-creating-isis-benghazi4s-death-and-genocide-of-christians-127360/,Reliable,55.24,19.5,17.9,19.99574468,16,234,580,0,462,1231,23.80319149,47,17.25,24,4667,20.89,218,752
174,christianpost.com,https://www.christianpost.com/news/do-liberals-really-despise-christianity-127764/,Reliable,39.98,26.3,22.5,20.77768301,14.35714286,84,313,0,260,737,44.52736318,28,25,30.3,2656,23.91,131,402
175,christianpost.com,https://www.christianpost.com/news/who-are-the-evangelicals-supporting-donald-trump-143997/,Reliable,49.61,25.3,21,19.04181842,13.20588235,131,344,0,283,746,39.86636971,34,36,30.2,2785,21.59,132,449
176,christianpost.com,https://www.christianpost.com/news/6-interesting-facts-about-bernie-sanders-and-religion-140197/,Reliable,67.46,19.4,17.3,17.62242759,12.28947368,109,341,0,277,711,38.32976445,38,15.8,24.1,2768,20.83,125,467
177,christianpost.com,https://www.christianpost.com/news/china-largest-christian-population-world-200-million-believers-despite-crackdown-166718/,Reliable,46.01,26.1,21.1,20.8108742,16.75,102,364,0,286,788,38.1663113,28,33.5,31.7,2974,22.47,142,469
178,christianpost.com,https://www.christianpost.com/news/christian-family-gets-5-children-taken-away-by-govt-for-teaching-god-punishes-sin-151693/,Reliable,56.76,26.1,21,17.81814882,14.5,72,434,0,326,909,32.48638838,38,18.5,31.8,3420,20.9,138,551
179,consortiumnews.com,https://consortiumnews.com/2017/06/15/clappers-unhinged-russia-bashing/,Reliable,37.4,20.3,19,21.88634473,16.90625,246,867,0,680,1894,16.54343808,64,20,24.6,7094,22.46,355,1082
180,consortiumnews.com,https://consortiumnews.com/2011/032511.html,Reliable,53.52,20.6,18.8,20.30393224,17.68965517,379,1197,0,966,2478,11.63092917,87,17.75,25.7,9631,21.65,432,1539
181,christianpost.com,https://www.christianpost.com/news/kirk-cameron-on-halloween-christians-should-have-the-biggest-party-on-the-block-128345/,Reliable,63.19,35,22.1,17.51774892,16.5,100,346,0,263,700,38.74458874,28,63,44.2,2711,20.15,103,462
182,christianpost.com,https://www.christianpost.com/news/megachurch-pastor-confesses-to-protecting-child-molester-for-years-119877/,Reliable,64.41,17.4,15.8,17.80995475,15.29411765,111,407,0,317,785,34.42307692,34,16.75,23,3143,19.44,126,520
183,consortiumnews.com,https://consortiumnews.com/2015/12/15/how-obscure-bureaucrats-cause-wars/,Reliable,34.92,19.8,19.4,23.08744504,19.34782609,229,735,0,583,1573,20.11235955,46,15.4,24.9,5928,22.17,297,890
184,consortiumnews.com,https://consortiumnews.com/2015/11/18/baiting-obama-to-shock-and-awe/,Reliable,44.52,22.9,21.1,20.37764004,18.22413793,141,880,0,679,1807,16.93472091,58,25,27.7,6846,20.95,293,1057
185,consortiumnews.com,https://consortiumnews.com/2015/11/18/reform-judaisms-israeli-critique/,Reliable,40.02,20.7,18.4,21.60326737,14.31666667,211,708,0,573,1507,20.83818393,60,18,25.5,5628,21.82,298,859
186,consortiumnews.com,https://consortiumnews.com/2015/11/18/cia-whistleblower-kiriakou-honored/,Reliable,57.98,16.4,15.9,17.44545956,13.29464286,258,1198,0,846,2356,12.02149093,112,11.57142857,19.8,9136,18.91,377,1489
187,consortiumnews.com,https://consortiumnews.com/2015/11/19/how-russians-see-the-west-and-russia/,Reliable,48.47,18.9,17.7,18.34244467,14.32954545,471,2046,0,1652,4347,7.097541634,176,14.4,23.9,16582,22.22,669,2522
188,consortiumnews.com,https://consortiumnews.com/2017/07/06/msm-still-living-in-propaganda-ville/,Reliable,35.21,21.9,20.3,21.50202416,19.05494505,346,1419,0,1156,3108,10.32295271,91,18.5,27.1,11712,23.45,515,1734
189,consortiumnews.com,https://consortiumnews.com/2017/07/02/pursuing-hard-truths-in-syria/,Reliable,31.78,23.7,21.6,21.43945811,22.44,347,1855,1,1535,3957,7.976827094,100,18,30.1,15085,22.69,587,2244
190,consortiumnews.com,https://consortiumnews.com/2017/07/06/the-democrats-russia-gate-obsession/,Reliable,36.02,20.2,19,22.39958592,18.26086957,194,708,0,565,1477,21.30952381,46,12.66666667,25,5604,21.7,275,840
191,consortiumnews.com,https://consortiumnews.com/2014/07/12/why-the-honduran-children-flee-north/,Reliable,57.13,20.2,18.4,14.88386072,14.13736264,304,1999,0,1442,4073,6.956859697,182,24.33333333,24.7,15273,19.33,465,2573
192,consortiumnews.com,https://consortiumnews.com/2014/07/14/hillary-clintons-corporatist-party/,Reliable,46.01,20.4,19.5,20.29914712,16.75,188,760,0,590,1551,19.08315565,56,11.5,26.6,6039,21.71,272,938
193,nutritionfacts.org,https://nutritionfacts.org/questions/the-health-benefits-of-moringa/,Reliable,64.4,18.7,16.2,19.1783533,15.30769231,14,152,0,109,294,89.94974874,13,22,23.7,1148,18.4,55,199
194,consortiumnews.com,https://consortiumnews.com/2017/06/03/the-kissinger-backchannel-to-moscow/,Reliable,30.1,20.2,19.3,20.91350199,15.75409836,282,832,0,701,1821,18.6264308,61,18.75,25.3,6913,24.08,303,961
195,consortiumnews.com,https://consortiumnews.com/2013/05/28/doubting-obamas-resolve-to-do-right/,Reliable,57.65,18.4,17.5,17.51066873,13.62015504,285,1358,0,1012,2754,10.18782015,129,18,23.5,10699,20.43,442,1757
196,consortiumnews.com,https://consortiumnews.com/2017/07/22/trumps-slide-into-endless-war-syndrome/,Reliable,49.98,18,17.5,21.19281046,21.17647059,187,587,0,477,1182,24.86111111,34,13.16666667,23.2,4610,20.89,193,720
197,consortiumnews.com,https://consortiumnews.com/2016/05/18/us-media-as-conduits-of-propaganda/,Reliable,45.48,20.1,19.1,20.30088889,17.28,186,742,0,566,1463,20.71759259,50,17.75,24.8,5658,20.08,246,864
198,consortiumnews.com,https://consortiumnews.com/2017/06/12/oliver-stone-reveals-a-vulnerable-putin/,Reliable,57.39,17.8,16.9,17.64083403,13.87272727,292,1210,0,956,2432,11.73001311,110,15,22.5,9428,20.14,385,1526
199,consortiumnews.com,https://consortiumnews.com/2015/12/22/the-coming-saudi-crack-up/,Reliable,61.79,16.5,15.2,19.82566168,17.87951807,293,1217,0,946,2291,12.06199461,83,17.25,21.3,9171,19.09,396,1484
200,consortiumnews.com,http://www.consortiumnews.com/2011/030411b.html,Reliable,46.24,22.8,20.6,18.87575016,16.52873563,187,1145,0,874,2507,12.44784423,87,16,27.4,9328,22.35,369,1438
201,consortiumnews.com,https://consortiumnews.com/2014/08/09/the-very-un-christian-nagasaki-bomb/,Reliable,45.45,20.5,19.3,20.29315078,17.31,332,1392,0,1094,2924,10.34084344,100,22.66666667,25.8,11244,22.17,492,1731
202,consortiumnews.com,https://consortiumnews.com/2014/08/09/the-mystery-of-the-nagasaki-bomb/,Reliable,54.83,17,16.5,19.67870691,16.39534884,170,576,0,417,1155,25.39007092,43,23.33333333,20.6,4387,19.09,196,705
203,consortiumnews.com,https://consortiumnews.com/2014/08/06/the-enduring-myth-of-hiroshima/,Reliable,52.45,15.8,16.2,19.43616725,18.74285714,171,532,0,402,1018,27.28658537,35,35.5,20.6,4039,18.98,163,656
204,consortiumnews.com,https://consortiumnews.com/2015/08/01/nuclear-wars-unlearned-lessons/,Reliable,38.7,21,20.7,19.32050515,15.61764706,55,456,0,347,939,33.70998117,34,39,25,3518,20.78,147,531
205,consortiumnews.com,https://consortiumnews.com/2015/04/20/the-west-snubs-russia-over-v-e-day/,Reliable,55.39,17.7,17.2,18.13223382,15.848,461,1587,0,1155,3078,9.035840485,125,16.25,22.7,11966,18.8,485,1981
206,consortiumnews.com,https://consortiumnews.com/2012/12/01/explaining-the-unexplainable/,Reliable,43.71,22.6,20.5,21.90583851,19.02173913,152,689,0,544,1485,20.45714286,46,22,27.8,5691,23.22,269,875
207,consortiumnews.com,https://consortiumnews.com/2011/08/18/truth-still-a-casualty-at-dieppe/,Reliable,56.09,17.7,17.5,17.74532169,15.15827338,403,1759,0,1351,3345,8.49549122,139,23.33333333,23.1,13352,19.5,510,2107
